date,state,cases,deaths
2021-04-22,Florida,2191030,34695
2021-04-22,New York,2016244,51299
2021-04-22,Texas,2863676,49984
2021-04-23,Alabama,525477,10840
2021-04-23,Arizona,857347,17238
2021-04-23,California,3730175,61390
2021-04-23,Florida,2196494,34758
2021-04-23,New York,2021094,51361
2021-04-23,Texas,2866290,50048
2021-04-24,Alabama,525898,10851
2021-04-24,Arizona,858076,17260
2021-04-24,California,3730549,61428
2021-04-24,Florida,2203905,34811
2021-04-24,New York,2025257,51419
2021-04-24,Texas,2868275,50090
2021-04-25,Alabama,526131,10851
2021-04-25,Arizona,858737,17268
2021-04-25,California,3731900,61463
2021-04-25,Florida,2208576,34847
2021-04-25,New York,2029307,51471
2021-04-25,Texas,2869755,50103
2021-04-26,Alabama,526348,10852
2021-04-26,Arizona,859487,17268
2021-04-26,California,3734630,61485
2021-04-26,Florida,2212089,34911
2021-04-26,New York,2032325,51511
2021-04-26,Texas,2874150,50136
2021-04-27,Alabama,526707,10854
2021-04-27,Arizona,860169,17276
2021-04-27,California,3736753,61504
2021-04-27,Florida,2217360,34957
2021-04-27,New York,2035668,51587
2021-04-27,Texas,2877890,50196
2021-04-28,Alabama,527083,10879
2021-04-28,Arizona,860772,17282
2021-04-28,California,3738507,61571
2021-04-28,Florida,2222538,35029
2021-04-28,New York,2038668,51608
2021-04-28,Texas,2882018,50274
2021-04-29,Alabama,527513,10887
2021-04-29,Arizona,861653,17305
2021-04-29,California,3739891,61650
2021-04-29,Florida,2228204,35083
2021-04-29,New York,2042530,51677
2021-04-29,Texas,2885569,50339
2021-04-30,Alabama,527922,10896
2021-04-30,Arizona,862497,17324
2021-04-30,California,3742224,61756
2021-04-30,Florida,2233510,35160
2021-04-30,New York,2046322,51728
2021-04-30,Texas,2889252,50406
2021-05-01,Alabama,528309,10913
2021-05-01,Arizona,863571,17338
2021-05-01,California,3743780,61853
2021-05-01,Florida,2238929,35238
2021-05-01,New York,2050174,51791
2021-05-01,Texas,2891264,50458
2021-05-02,Alabama,528597,10913
2021-05-02,Arizona,863927,17344
2021-05-02,California,3745139,61924
2021-05-02,Florida,2242770,35267
2021-05-02,New York,2053027,51830
2021-05-02,Texas,2892504,50473
2021-05-03,Alabama,528784,10913
2021-05-03,Arizona,864579,17344
2021-05-03,California,3747389,61961
2021-05-03,Florida,2245845,35306
2021-05-03,New York,2055467,51889
2021-05-03,Texas,2896609,50487
2021-05-04,Alabama,528784,10913
2021-05-04,Arizona,865280,17355
2021-05-04,California,3749576,62016
2021-05-04,Florida,2249527,35398
2021-05-04,New York,2057701,51949
2021-05-04,Texas,2899356,50567
2021-05-05,Alabama,529446,10930
2021-05-05,Arizona,866022,17360
2021-05-05,California,3751248,62065
2021-05-05,Florida,2253921,35477
2021-05-05,New York,2060075,52005
2021-05-05,Texas,2901603,50626
2021-05-06,Alabama,530011,10946
2021-05-06,Arizona,866623,17367
2021-05-06,California,3753796,62169
2021-05-06,Florida,2258425,35548
2021-05-06,New York,2062707,52038
2021-05-06,Texas,2904201,50690
2021-05-07,Alabama,530325,10966
2021-05-07,Arizona,867443,17391
2021-05-07,California,3755950,62211
2021-05-07,Florida,2262590,35634
2021-05-07,New York,2065172,52077
2021-05-07,Texas,2907084,50748
2021-05-08,Alabama,530744,10978
2021-05-08,Arizona,868382,17407
2021-05-08,California,3757249,62270
2021-05-08,Florida,2266567,35699
2021-05-08,New York,2068200,52118
2021-05-08,Texas,2908499,50786
2021-05-09,Alabama,530988,10978
2021-05-09,Arizona,868830,17409
2021-05-09,California,3758303,62310
2021-05-09,Florida,2269798,35730
2021-05-09,New York,2070603,52155
2021-05-09,Texas,2909750,50803
2021-05-10,Alabama,531094,10978
2021-05-10,Arizona,869472,17409
2021-05-10,California,3760386,62332
2021-05-10,Florida,2272094,35782
2021-05-10,New York,2072264,52192
2021-05-10,Texas,2912414,50828
2021-05-11,Alabama,531404,10985
2021-05-11,Arizona,870155,17428
2021-05-11,California,3761977,62363
2021-05-11,Florida,2275357,35830
2021-05-11,New York,2073713,52234
2021-05-11,Texas,2915330,50883
2021-05-12,Alabama,531751,10997
2021-05-12,Arizona,870624,17430
2021-05-12,California,3763580,62468
2021-05-12,Florida,2278541,35881
2021-05-12,New York,2075757,52291
2021-05-12,Texas,2917768,50953
2021-05-13,Alabama,532895,11001
2021-05-13,Arizona,871168,17438
2021-05-13,California,3765346,62573
2021-05-13,Florida,2282605,35928
2021-05-13,New York,2077961,52332
2021-05-13,Texas,2920004,51003
2021-05-14,Alabama,537813,11024
2021-05-14,Arizona,872022,17447
2021-05-14,California,3766941,62626
2021-05-14,Florida,2286195,35999
2021-05-14,New York,2080000,52366
2021-05-14,Texas,2922438,51068
2021-05-15,Alabama,539829,11038
2021-05-15,Arizona,872496,17459
2021-05-15,California,3768252,62647
2021-05-15,Florida,2289514,36055
2021-05-15,New York,2081761,52377
2021-05-15,Texas,2923523,51105
2021-05-16,Alabama,540083,11038
2021-05-16,Arizona,872978,17466
2021-05-16,California,3769052,62681
2021-05-16,Florida,2291996,36074
2021-05-16,New York,2083649,52417
2021-05-16,Texas,2924188,51105
2021-05-17,Alabama,540267,11038
2021-05-17,Arizona,873446,17466
2021-05-17,California,3770344,62701
2021-05-17,Florida,2293972,36132
2021-05-17,New York,2085028,52449
2021-05-17,Texas,2926306,51139
2021-05-18,Alabama,540603,11043
2021-05-18,Arizona,874065,17480
2021-05-18,California,3771421,62723
2021-05-18,Florida,2296777,36226
2021-05-18,New York,2086577,52480
2021-05-18,Texas,2929734,51180
2021-05-19,Alabama,540891,11045
2021-05-19,Arizona,874605,17497
2021-05-19,California,3773011,62760
2021-05-19,Florida,2299588,36270
2021-05-19,New York,2087900,52505
2021-05-19,Texas,2931630,51238
2021-05-20,Alabama,541230,11077
2021-05-20,Arizona,875195,17509
2021-05-20,California,3774570,62811
2021-05-20,Florida,2302481,36346
2021-05-20,New York,2089547,52531
2021-05-20,Texas,2933314,51283
2021-05-21,Alabama,541673,11080
2021-05-21,Arizona,875766,17531
2021-05-21,California,3775904,62857
2021-05-21,Florida,2304852,36440
2021-05-21,New York,2091142,52555
2021-05-21,Texas,2934857,51326
2021-05-22,Alabama,541928,11112
2021-05-22,Arizona,876411,17547
2021-05-22,California,3776679,62903
2021-05-22,Florida,2308258,36462
2021-05-22,New York,2092455,52572
2021-05-22,Texas,2935806,51366
2021-05-23,Alabama,542124,11112
2021-05-23,Arizona,876732,17555
2021-05-23,California,3777406,62928
2021-05-23,Florida,2310327,36473
2021-05-23,New York,2093529,52591
2021-05-23,Texas,2936554,51381
2021-05-24,Alabama,542256,11112
2021-05-24,Arizona,877182,17555
2021-05-24,California,3778839,62947
2021-05-24,Florida,2311933,36500
2021-05-24,New York,2094493,52621
2021-05-24,Texas,2939416,51410
2021-05-25,Alabama,542562,11124
2021-05-25,Arizona,877682,17569
2021-05-25,California,3780128,62979
2021-05-25,Florida,2313807,36580
2021-05-25,New York,2095438,52638
2021-05-25,Texas,2941936,51453
2021-05-26,Alabama,542831,11138
2021-05-26,Arizona,878338,17576
2021-05-26,California,3781388,63014
2021-05-26,Florida,2316134,36646
2021-05-26,New York,2096320,52664
2021-05-26,Texas,2943560,51516
2021-05-27,Alabama,543177,11140
2021-05-27,Arizona,879102,17594
2021-05-27,California,3786674,63163
2021-05-27,Florida,2318472,36732
2021-05-27,New York,2097465,52685
2021-05-27,Texas,2945297,51572
2021-05-28,Alabama,543405,11146
2021-05-28,Arizona,879909,17609
2021-05-28,California,3788120,63215
2021-05-28,Florida,2320810,36773
2021-05-28,New York,2098395,52710
2021-05-28,Texas,2946950,51625
2021-05-29,Alabama,543405,11146
2021-05-29,Arizona,880466,17628
2021-05-29,California,3788894,63236
2021-05-29,Florida,2320810,36773
2021-05-29,New York,2099261,52724
2021-05-29,Texas,2947615,51660
2021-05-30,Alabama,543405,11146
2021-05-30,Arizona,881089,17628
2021-05-30,California,3789496,63247
2021-05-30,Florida,2320810,36773
2021-05-30,New York,2100109,52740
2021-05-30,Texas,2947780,51672
2021-05-31,Alabama,543405,11146
2021-05-31,Arizona,881450,17628
2021-05-31,California,3789883,63249
2021-05-31,Florida,2320810,36773
2021-05-31,New York,2100633,52758
2021-05-31,Texas,2947933,51673
2021-06-01,Alabama,544045,11156
2021-06-01,Arizona,881454,17628
2021-06-01,California,3791188,63260
2021-06-01,Florida,2326747,36868
2021-06-01,New York,2101111,52784
2021-06-01,Texas,2948635,51689
2021-06-02,Alabama,544598,11167
2021-06-02,Arizona,882369,17648
2021-06-02,California,3792111,63284
2021-06-02,Florida,2327981,36923
2021-06-02,New York,2101514,52793
2021-06-02,Texas,2950982,51741
2021-06-03,Alabama,545028,11188
2021-06-03,Arizona,882691,17653
2021-06-03,California,3793194,63340
2021-06-03,Florida,2329859,36972
2021-06-03,New York,2102003,52811
2021-06-03,Texas,2954086,51798
2021-06-04,Alabama,545585,11198
2021-06-04,Arizona,883037,17673
2021-06-04,California,3794373,62965
2021-06-04,Florida,2289332,36985
2021-06-04,New York,2102760,52840
2021-06-04,Texas,2955722,51845
2021-06-05,Alabama,545585,11198
2021-06-05,Arizona,883314,17698
2021-06-05,California,3795202,63000
2021-06-05,Florida,2289332,36985
2021-06-05,New York,2103612,52852
2021-06-05,Texas,2957016,51874
2021-06-06,Alabama,545585,11198
2021-06-06,Arizona,883821,17700
2021-06-06,California,3795959,63120
2021-06-06,Florida,2289332,36985
2021-06-06,New York,2104103,52885
2021-06-06,Texas,2957646,51891
2021-06-07,Alabama,546324,11217
2021-06-07,Arizona,884195,17700
2021-06-07,California,3797141,63132
2021-06-07,Florida,2294049,37025
2021-06-07,New York,2104622,52895
2021-06-07,Texas,2958465,51908
2021-06-08,Alabama,546540,11220
2021-06-08,Arizona,884609,17713
2021-06-08,California,3798225,63155
2021-06-08,Florida,2295233,37025
2021-06-08,New York,2105081,52906
2021-06-08,Texas,2960310,51949
2021-06-09,Alabama,546845,11249
2021-06-09,Arizona,885042,17715
2021-06-09,California,3799174,63167
2021-06-09,Florida,2296823,37161
2021-06-09,New York,2105507,52914
2021-06-09,Texas,2967261,51986
2021-06-10,Alabama,547135,11252
2021-06-10,Arizona,885412,17742
2021-06-10,California,3800222,63206
2021-06-10,Florida,2298549,37206
2021-06-10,New York,2106056,52927
2021-06-10,Texas,2969114,52019
2021-06-11,Alabama,547323,11266
2021-06-11,Arizona,885834,17740
2021-06-11,California,3801205,63251
2021-06-11,Florida,2300786,37265
2021-06-11,New York,2106742,52942
2021-06-11,Texas,2970252,52064
2021-06-12,Alabama,547323,11266
2021-06-12,Arizona,886404,17761
2021-06-12,California,3801812,63143
2021-06-12,Florida,2300786,37265
2021-06-12,New York,2107172,52958
2021-06-12,Texas,2971075,52096
2021-06-13,Alabama,547323,11266
2021-06-13,Arizona,886752,17768
2021-06-13,California,3802390,63145
2021-06-13,Florida,2302684,37265
2021-06-13,New York,2107535,52968
2021-06-13,Texas,2971498,52105
2021-06-14,Alabama,547873,11274
2021-06-14,Arizona,887146,17768
2021-06-14,California,3803495,63150
2021-06-14,Florida,2304918,37330
2021-06-14,New York,2107912,52977
2021-06-14,Texas,2972381,52116
2021-06-15,Alabama,548163,11281
2021-06-15,Arizona,887569,17779
2021-06-15,California,3804529,63205
2021-06-15,Florida,2305909,37393
2021-06-15,New York,2108249,52993
2021-06-15,Texas,2973462,52147
2021-06-16,Alabama,548323,11288
2021-06-16,Arizona,888005,17791
2021-06-16,California,3805390,63224
2021-06-16,Florida,2307628,37448
2021-06-16,New York,2108535,52995
2021-06-16,Texas,2975716,52185
2021-06-17,Alabama,548323,11288
2021-06-17,Arizona,888337,17809
2021-06-17,California,3806400,63254
2021-06-17,Florida,2309254,37448
2021-06-17,New York,2108978,53009
2021-06-17,Texas,2976499,52219
2021-06-18,Alabama,548657,11306
2021-06-18,Arizona,888701,17822
2021-06-18,California,3807542,63290
2021-06-18,Florida,2310881,37555
2021-06-18,New York,2109393,53017
2021-06-18,Texas,2977580,52266
2021-06-19,Alabama,548657,11306
2021-06-19,Arizona,889342,17838
2021-06-19,California,3808088,63309
2021-06-19,Florida,2310881,37555
2021-06-19,New York,2109782,53024
2021-06-19,Texas,2979299,52281
2021-06-20,Alabama,548657,11306
2021-06-20,Arizona,889727,17843
2021-06-20,California,3808733,63337
2021-06-20,Florida,2310881,37555
2021-06-20,New York,2110069,53026
2021-06-20,Texas,2979672,52292
2021-06-21,Alabama,549013,11311
2021-06-21,Arizona,890111,17843
2021-06-21,California,3810024,63353
2021-06-21,Florida,2314559,37585
2021-06-21,New York,2110346,53034
2021-06-21,Texas,2980325,52300
2021-06-22,Alabama,549013,11311
2021-06-22,Arizona,890533,17858
2021-06-22,California,3811099,63370
2021-06-22,Florida,2316238,37656
2021-06-22,New York,2110612,53048
2021-06-22,Texas,2982215,52328
2021-06-23,Alabama,549394,11328
2021-06-23,Arizona,891023,17868
2021-06-23,California,3811979,63425
2021-06-23,Florida,2318122,37678
2021-06-23,New York,2110862,53056
2021-06-23,Texas,2983351,52363
2021-06-24,Alabama,549394,11328
2021-06-24,Arizona,891649,17875
2021-06-24,California,3812993,63490
2021-06-24,Florida,2320057,37705
2021-06-24,New York,2111245,53052
2021-06-24,Texas,2985029,52396
2021-06-25,Alabama,549934,11336
2021-06-25,Arizona,892236,17903
2021-06-25,California,3814393,63543
2021-06-25,Florida,2321929,37772
2021-06-25,New York,2111588,53060
2021-06-25,Texas,2986713,52426
2021-06-26,Alabama,549934,11336
2021-06-26,Arizona,892711,17914
2021-06-26,California,3815178,63555
2021-06-26,Florida,2321929,37772
2021-06-26,New York,2111933,53066
2021-06-26,Texas,2988213,52449
2021-06-27,Alabama,549934,11336
2021-06-27,Arizona,893147,17913
2021-06-27,California,3816045,63586
2021-06-27,Florida,2321929,37772
2021-06-27,New York,2112307,53081
2021-06-27,Texas,2988389,52458
2021-06-28,Alabama,550451,11338
2021-06-28,Arizona,893560,17913
2021-06-28,California,3817655,63597
2021-06-28,Florida,2321929,37772
2021-06-28,New York,2112628,53089
2021-06-28,Texas,2989253,52464
2021-06-29,Alabama,550451,11338
2021-06-29,Arizona,894106,17930
2021-06-29,California,3818311,63610
2021-06-29,Florida,2327165,37836
2021-06-29,New York,2112872,53093
2021-06-29,Texas,2990978,52494
2021-06-30,Alabama,550983,11352
2021-06-30,Arizona,894875,17936
2021-06-30,California,3816704,63662
2021-06-30,Florida,2329484,37877
2021-06-30,New York,2113147,53095
2021-06-30,Texas,2993964,52518
2021-07-01,Alabama,550983,11352
2021-07-01,Arizona,895347,17939
2021-07-01,California,3866606,63709
2021-07-01,Florida,2331916,37913
2021-07-01,New York,2113544,53107
2021-07-01,Texas,2995274,52554
2021-07-02,Alabama,551298,11358
2021-07-02,Arizona,895873,17961
2021-07-02,California,3868398,63649
2021-07-02,Florida,2337613,37985
2021-07-02,New York,2114018,53109
2021-07-02,Texas,2997152,52597
2021-07-03,Alabama,551298,11358
2021-07-03,Arizona,896518,17975
2021-07-03,California,3868398,63648
2021-07-03,Florida,2337613,37985
2021-07-03,New York,2114297,53109
2021-07-03,Texas,2998381,52621
2021-07-04,Alabama,551298,11358
2021-07-04,Arizona,896960,17979
2021-07-04,California,3868398,63648
2021-07-04,Florida,2337613,37985
2021-07-04,New York,2114609,53118
2021-07-04,Texas,2998600,52634
2021-07-05,Alabama,551298,11358
2021-07-05,Arizona,897010,17979
2021-07-05,California,3868398,63648
2021-07-05,Florida,2337613,37985
2021-07-05,New York,2114985,53122
2021-07-05,Texas,2999137,52634
2021-07-06,Alabama,551298,11358
2021-07-06,Arizona,897910,18000
2021-07-06,California,3874128,63710
2021-07-06,Florida,2337613,37985
2021-07-06,New York,2115292,53127
2021-07-06,Texas,3000308,52656
2021-07-07,Alabama,552911,11387
2021-07-07,Arizona,898283,18004
2021-07-07,California,3875460,63748
2021-07-07,Florida,2346819,37985
2021-07-07,New York,2115633,53134
2021-07-07,Texas,3004368,52681
2021-07-08,Alabama,552911,11387
2021-07-08,Arizona,898908,18003
2021-07-08,California,3903528,63805
2021-07-08,Florida,2350730,38097
2021-07-08,New York,2116270,53138
2021-07-08,Texas,3006725,52715
2021-07-09,Alabama,554071,11398
2021-07-09,Arizona,899829,18009
2021-07-09,California,3905886,63870
2021-07-09,Florida,2361360,38157
2021-07-09,New York,2117024,53142
2021-07-09,Texas,3009125,52751
2021-07-10,Alabama,554605,11402
2021-07-10,Arizona,900636,18029
2021-07-10,California,3906315,63874
2021-07-10,Florida,2361360,38157
2021-07-10,New York,2117754,53149
2021-07-10,Texas,3010721,52768
2021-07-11,Alabama,554605,11402
2021-07-11,Arizona,901439,18033
2021-07-11,California,3907428,63877
2021-07-11,Florida,2361360,38157
2021-07-11,New York,2118565,53151
2021-07-11,Texas,3011151,52772
2021-07-12,Alabama,555215,11402
2021-07-12,Arizona,901561,18035
2021-07-12,California,3914148,63954
2021-07-12,Florida,2361360,38157
2021-07-12,New York,2119207,53153
2021-07-12,Texas,3012965,52796
2021-07-13,Alabama,555215,11402
2021-07-13,Arizona,901906,18055
2021-07-13,California,3918797,63972
2021-07-13,Florida,2376643,38211
2021-07-13,New York,2119875,53159
2021-07-13,Texas,3018297,52824
2021-07-14,Alabama,556613,11428
2021-07-14,Arizona,903851,18076
2021-07-14,California,3921906,64002
2021-07-14,Florida,2383068,38282
2021-07-14,New York,2120600,53170
2021-07-14,Texas,3023065,52855
2021-07-15,Alabama,557578,11439
2021-07-15,Arizona,904865,18083
2021-07-15,California,3925591,64041
2021-07-15,Florida,2390079,38327
2021-07-15,New York,2121529,53175
2021-07-15,Texas,3026074,52892
2021-07-16,Alabama,558577,11442
2021-07-16,Arizona,906116,18100
2021-07-16,California,3930518,64083
2021-07-16,Florida,2406809,38388
2021-07-16,New York,2122158,53176
2021-07-16,Texas,3030756,52919
2021-07-17,Alabama,559478,11443
2021-07-17,Arizona,907268,18114
2021-07-17,California,3932295,64085
2021-07-17,Florida,2406809,38395
2021-07-17,New York,2123579,53181
2021-07-17,Texas,3033389,52947
2021-07-18,Alabama,560202,11443
2021-07-18,Arizona,908248,18117
2021-07-18,California,3933928,64086
2021-07-18,Florida,2406809,38395
2021-07-18,New York,2124722,53191
2021-07-18,Texas,3035135,52956
2021-07-19,Alabama,560920,11443
2021-07-19,Arizona,909282,18117
2021-07-19,California,3945211,64127
2021-07-19,Florida,2406809,38395
2021-07-19,New York,2125663,53195
2021-07-19,Texas,3037688,52966
2021-07-20,Alabama,562311,11460
2021-07-20,Arizona,910436,18117
2021-07-20,California,3951134,64132
2021-07-20,Florida,2430826,38422
2021-07-20,New York,2126775,53200
2021-07-20,Texas,3042473,52992
2021-07-21,Alabama,563943,11462
2021-07-21,Arizona,911479,18127
2021-07-21,California,3957625,64146
2021-07-21,Florida,2439814,38480
2021-07-21,New York,2127867,53207
2021-07-21,Texas,3050283,53035
2021-07-22,Alabama,565510,11468
2021-07-22,Arizona,912653,18137
2021-07-22,California,3966545,64174
2021-07-22,Florida,2452461,38566
2021-07-22,New York,2129478,53214
2021-07-22,Texas,3057841,53070
2021-07-23,Alabama,567243,11472
2021-07-23,Arizona,914132,18144
2021-07-23,California,3975402,64219
2021-07-23,Florida,2479975,38670
2021-07-23,New York,2131176,53216
2021-07-23,Texas,3064653,53118
2021-07-24,Alabama,569131,11483
2021-07-24,Arizona,915660,18170
2021-07-24,California,3977990,64220
2021-07-24,Florida,2479975,38670
2021-07-24,New York,2133044,53219
2021-07-24,Texas,3069699,53141
2021-07-25,Alabama,570667,11483
2021-07-25,Arizona,917168,18171
2021-07-25,California,3980074,64225
2021-07-25,Florida,2479975,38670
2021-07-25,New York,2135076,53228
2021-07-25,Texas,3071097,53156
2021-07-26,Alabama,572070,11483
2021-07-26,Arizona,918609,18171
2021-07-26,California,3996383,64265
2021-07-26,Florida,2479975,38670
2021-07-26,New York,2136602,53235
2021-07-26,Texas,3076397,53171
2021-07-27,Alabama,574737,11492
2021-07-27,Arizona,920084,18183
2021-07-27,California,4004981,64296
2021-07-27,Florida,2518296,38748
2021-07-27,New York,2138250,53236
2021-07-27,Texas,3088278,53210
2021-07-28,Alabama,577463,11510
2021-07-28,Arizona,921445,18185
2021-07-28,California,4012673,64325
2021-07-28,Florida,2534334,38840
2021-07-28,New York,2140050,53248
2021-07-28,Texas,3097047,53275
2021-07-29,Alabama,580193,11516
2021-07-29,Arizona,923204,18200
2021-07-29,California,4022880,64372
2021-07-29,Florida,2551923,38896
2021-07-29,New York,2142694,53250
2021-07-29,Texas,3112522,53309
2021-07-30,Alabama,580193,11516
2021-07-30,Arizona,925169,18224
2021-07-30,California,4034150,64415
2021-07-30,Florida,2590699,39079
2021-07-30,New York,2145309,53257
2021-07-30,Texas,3126717,53367
2021-07-31,Alabama,585607,11536
2021-07-31,Arizona,927235,18246
2021-07-31,California,4037490,64417
2021-07-31,Florida,2590699,39079
2021-07-31,New York,2148445,53266
2021-07-31,Texas,3132348,53402
2021-08-01,Alabama,587405,11536
2021-08-01,Arizona,929541,18251
2021-08-01,California,4040811,64417
2021-08-01,Florida,2590699,39079
2021-08-01,New York,2151035,53274
2021-08-01,Texas,3135695,53420
2021-08-02,Alabama,589110,11536
2021-08-02,Arizona,931387,18252
2021-08-02,California,4066259,64538
2021-08-02,Florida,2590699,39079
2021-08-02,New York,2153243,53281
2021-08-02,Texas,3143940,53450
2021-08-03,Alabama,592417,11542
2021-08-03,Arizona,933361,18282
2021-08-03,California,4073891,64533
2021-08-03,Florida,2641696,39179
2021-08-03,New York,2156305,53294
2021-08-03,Texas,3164075,53514
2021-08-04,Alabama,595816,11561
2021-08-04,Arizona,935647,18289
2021-08-04,California,4084002,64626
2021-08-04,Florida,2658631,39319
2021-08-04,New York,2159139,53301
2021-08-04,Texas,3175724,53579
2021-08-05,Alabama,599633,11574
2021-08-05,Arizona,937936,18300
2021-08-05,California,4096518,64680
2021-08-05,Florida,2678764,39403
2021-08-05,New York,2162581,53315
2021-08-05,Texas,3193258,53656
2021-08-06,Alabama,603318,11600
2021-08-06,Arizona,940762,18342
2021-08-06,California,4111393,64719
2021-08-06,Florida,2725450,39695
2021-08-06,New York,2166341,53318
2021-08-06,Texas,3217817,53730
2021-08-07,Alabama,607209,11624
2021-08-07,Arizona,943415,18376
2021-08-07,California,4115522,64732
2021-08-07,Florida,2725450,39695
2021-08-07,New York,2170878,53331
2021-08-07,Texas,3229082,53788
2021-08-08,Alabama,607209,11624
2021-08-08,Arizona,946054,18388
2021-08-08,California,4134375,64777
2021-08-08,Florida,2725450,39695
2021-08-08,New York,2174515,53346
2021-08-08,Texas,3231454,53816
2021-08-09,Alabama,612086,11625
2021-08-09,Arizona,948245,18388
2021-08-09,California,4147364,64787
2021-08-09,Florida,2725450,39934
2021-08-09,New York,2176196,53352
2021-08-09,Texas,3243166,53853
2021-08-10,Alabama,615901,11648
2021-08-10,Arizona,950827,18400
2021-08-10,California,4157038,64838
2021-08-10,Florida,2782060,40167
2021-08-10,New York,2177918,53360
2021-08-10,Texas,3263345,53953
2021-08-11,Alabama,619752,11689
2021-08-11,Arizona,952797,18406
2021-08-11,California,4168517,64481
2021-08-11,Florida,2806813,40171
2021-08-11,New York,2185142,53400
2021-08-11,Texas,3285199,54061
2021-08-12,Alabama,623919,11724
2021-08-12,Arizona,955767,18412
2021-08-12,California,4179874,64533
2021-08-12,Florida,2827469,40528
2021-08-12,New York,2190012,53429
2021-08-12,Texas,3298392,54200
2021-08-13,Alabama,627905,11765
2021-08-13,Arizona,958992,18435
2021-08-13,California,4194890,64596
2021-08-13,Florida,2877214,40766
2021-08-13,New York,2194646,53439
2021-08-13,Texas,3316208,54345
2021-08-14,Alabama,627905,11765
2021-08-14,Arizona,962410,18462
2021-08-14,California,4208226,64630
2021-08-14,Florida,2877393,40766
2021-08-14,New York,2199321,53454
2021-08-14,Texas,3327117,54441
2021-08-15,Alabama,634897,11798
2021-08-15,Arizona,965462,18464
2021-08-15,California,4219616,64661
2021-08-15,Florida,2877393,40766
2021-08-15,New York,2203359,53476
2021-08-15,Texas,3333059,54488
2021-08-16,Alabama,637363,11799
2021-08-16,Arizona,967862,18464
2021-08-16,California,4232845,64684
2021-08-16,Florida,2933429,41123
2021-08-16,New York,2207567,53486
2021-08-16,Texas,3346889,54537
2021-08-17,Alabama,641386,11832
2021-08-17,Arizona,970523,18467
2021-08-17,California,4243746,64727
2021-08-17,Florida,2955098,41130
2021-08-17,New York,2211095,53519
2021-08-17,Texas,3372386,54643
2021-08-18,Alabama,645851,11872
2021-08-18,Arizona,972925,18504
2021-08-18,California,4259451,64816
2021-08-18,Florida,2978433,41138
2021-08-18,New York,2215603,53532
2021-08-18,Texas,3392291,54819
2021-08-19,Alabama,649741,11914
2021-08-19,Arizona,976471,18508
2021-08-19,California,4277523,64908
2021-08-19,Florida,2994019,41937
2021-08-19,New York,2220673,53548
2021-08-19,Texas,3410867,55031
2021-08-20,Alabama,653540,11942
2021-08-20,Arizona,979580,18561
2021-08-20,California,4303611,65020
2021-08-20,Florida,3027954,42252
2021-08-20,New York,2224579,53564
2021-08-20,Texas,3433517,55229
2021-08-21,Alabama,659750,12000
2021-08-21,Arizona,982775,18597
2021-08-21,California,4316350,65082
2021-08-21,Florida,3040590,42252
2021-08-21,New York,2230754,53601
2021-08-21,Texas,3451738,55390
2021-08-22,Alabama,663065,12000
2021-08-22,Arizona,986082,18600
2021-08-22,California,4328308,65127
2021-08-22,Florida,3040590,42252
2021-08-22,New York,2235347,53620
2021-08-22,Texas,3455618,55450
2021-08-23,Alabama,665653,12000
2021-08-23,Arizona,988714,18600
2021-08-23,California,4341369,65160
2021-08-23,Florida,3082733,42716
2021-08-23,New York,2239183,53646
2021-08-23,Texas,3466970,55509
2021-08-24,Alabama,665653,12000
2021-08-24,Arizona,991309,18638
2021-08-24,California,4352491,65228
2021-08-24,Florida,3103941,42722
2021-08-24,New York,2242677,53662
2021-08-24,Texas,3488035,55719
2021-08-25,Alabama,665653,12000
2021-08-25,Arizona,991309,18638
2021-08-25,California,4365584,65368
2021-08-25,Florida,3130144,42731
2021-08-25,New York,2246408,53691
2021-08-25,Texas,3511447,55967
2021-08-26,Alabama,676795,12103
2021-08-26,Arizona,998164,18661
2021-08-26,California,4381691,65483
2021-08-26,Florida,3151909,43632
2021-08-26,New York,2251779,53722
2021-08-26,Texas,3527090,56228
2021-08-27,Alabama,681828,12153
2021-08-27,Arizona,1001871,18724
2021-08-27,California,4396238,65605
2021-08-27,Florida,3179714,43979
2021-08-27,New York,2258143,53745
2021-08-27,Texas,3548371,56519
2021-08-28,Alabama,688018,12219
2021-08-28,Arizona,1005764,18779
2021-08-28,California,4410353,65676
2021-08-28,Florida,3200682,43979
2021-08-28,New York,2263726,53769
2021-08-28,Texas,3558939,56741
2021-08-29,Alabama,691451,12222
2021-08-29,Arizona,1007854,18787
2021-08-29,California,4422246,65746
2021-08-29,Florida,3200682,43979
2021-08-29,New York,2266362,53792
2021-08-29,Texas,3562808,56850
2021-08-30,Alabama,694523,12222
2021-08-30,Arizona,1011101,18787
2021-08-30,California,4437703,65793
2021-08-30,Florida,3231846,44553
2021-08-30,New York,2272334,53823
2021-08-30,Texas,3582287,56975
2021-08-31,Alabama,699729,12283
2021-08-31,Arizona,1011923,18786
2021-08-31,California,4449186,65863
2021-08-31,Florida,3250454,44561
2021-08-31,New York,2276228,53847
2021-08-31,Texas,3604438,57205
2021-09-01,Alabama,704420,12291
2021-09-01,Arizona,1016663,18853
2021-09-01,California,4471918,65987
2021-09-01,Florida,3269502,44571
2021-09-01,New York,2280354,53875
2021-09-01,Texas,3630865,57533
2021-09-02,Alabama,709732,12330
2021-09-02,Arizona,1020133,18879
2021-09-02,California,4486276,66153
